Date,Open,High,Low,Close,Volume
20150615,1.1234,1.1309,1.1204,1.1297,203732
20150616,1.1297,1.1344,1.1218,1.1254,189470
20150617,1.126,1.1372,1.122,1.1347,251509
20150618,1.1355,1.145,1.1342,1.1383,269124
20150619,1.1382,1.1416,1.1305,1.1366,166165
20150622,1.138,1.1424,1.1324,1.135,205259
20150623,1.1353,1.136,1.1146,1.118,272290
20150624,1.1179,1.1247,1.1171,1.1218,212678
20150625,1.1215,1.1239,1.1165,1.1214,178446
20150626,1.1211,1.1232,1.1141,1.1172,181984
20150629,1.1001,1.1292,1.0962,1.1265,372837
20150630,1.1242,1.1256,1.1124,1.1156,252875
20150701,1.1144,1.1187,1.1054,1.1059,174067
20150702,1.1064,1.1134,1.1043,1.1096,173453
20150706,1.1096,1.1129,1.0992,1.1058,259881
20150707,1.1066,1.1068,1.0927,1.0986,275390
20150708,1.1008,1.1104,1.0985,1.1071,215436
20150709,1.1084,1.1136,1.1001,1.1022,172849
20150710,1.1053,1.1226,1.1053,1.1138,279930
20150713,1.1142,1.1207,1.1003,1.1007,254149
20150714,1.1015,1.1097,1.0974,1.1018,192394
20150715,1.1018,1.1044,1.0938,1.0957,189823
20150716,1.0953,1.0972,1.0864,1.0883,227379
20150717,1.0884,1.0916,1.0836,1.0857,148275
20150720,1.084,1.0878,1.0817,1.0837,131930
20150721,1.083,1.0977,1.082,1.095,217564
20150722,1.0946,1.0975,1.0877,1.0912,176952
20150723,1.0934,1.1026,1.0929,1.1006,240637
20150724,1.0991,1.1003,1.0932,1.0989,164283
20150727,1.0984,1.1137,1.0977,1.1105,221444
20150728,1.11,1.1106,1.1029,1.1049,154264
20150729,1.1069,1.1091,1.0973,1.1015,208069
20150730,1.0988,1.0996,1.0899,1.0924,220858
20150731,1.0938,1.1121,1.0927,1.0971,316797
20150803,1.0987,1.1002,1.0947,1.0954,151855
20150804,1.0959,1.0994,1.0885,1.0897,171599
20150805,1.0896,1.0948,1.0852,1.0901,235601
20150806,1.0906,1.095,1.0879,1.0926,146531
20150807,1.0929,1.0984,1.086,1.0976,263858
20150810,1.0965,1.1047,1.093,1.1024,166160
20150811,1.1022,1.1093,1.0965,1.1035,258539
20150812,1.1046,1.122,1.1028,1.1174,312509
20150813,1.1165,1.1193,1.1084,1.1146,198156
20150814,1.1157,1.1193,1.1102,1.1124,170577
20150817,1.1119,1.113,1.1062,1.1085,166997
20150818,1.1084,1.1098,1.102,1.1023,156672
20150819,1.1031,1.1139,1.1021,1.1134,249642
20150820,1.1126,1.1249,1.111,1.1202,247056
20150821,1.124,1.1394,1.1233,1.1358,307585
20150824,1.1381,1.1718,1.1373,1.1603,563021
20150825,1.1585,1.1609,1.1398,1.1429,391253
20150826,1.152,1.1564,1.1294,1.1352,350694
20150827,1.1316,1.1367,1.1205,1.1268,268578
20150828,1.125,1.1312,1.1158,1.1185,217756
20150831,1.1181,1.1265,1.1178,1.1239,175893
20150901,1.121,1.1335,1.121,1.1296,245554
20150902,1.1312,1.1314,1.1218,1.124,186568
20150903,1.1226,1.1245,1.1088,1.1117,303145
20150904,1.112,1.12,1.109,1.115,248477
20150908,1.116,1.1231,1.1122,1.1186,299225
20150909,1.1204,1.1217,1.1132,1.1197,296841
20150910,1.1213,1.1296,1.1172,1.1285,349528
20150911,1.1295,1.1368,1.1272,1.1353,240385
20150914,1.1354,1.1391,1.1302,1.1332,156093
20150915,1.1333,1.1348,1.1276,1.129,153718
20150916,1.1282,1.1339,1.1232,1.1294,178441
20150917,1.1307,1.1457,1.1302,1.1413,273089
20150918,1.1433,1.1476,1.1285,1.1368,233620
20150921,1.1304,1.1347,1.1197,1.1206,200427
20150922,1.1205,1.1223,1.1128,1.1147,198403
20150923,1.114,1.1229,1.112,1.1222,223155
20150924,1.1201,1.1311,1.1179,1.1234,244478
20150925,1.1192,1.1227,1.113,1.1203,216443
20150928,1.1206,1.1262,1.116,1.1244,193403
20150929,1.1256,1.1295,1.1207,1.1272,209876
20150930,1.1263,1.1275,1.1171,1.1179,202558
20151001,1.1185,1.1223,1.1148,1.1196,167296
20151002,1.12,1.1331,1.1162,1.1241,295586
20151005,1.1228,1.1301,1.1185,1.1192,167714
20151006,1.1197,1.1292,1.1184,1.1284,159912
20151007,1.128,1.1296,1.1222,1.1263,184219
20151008,1.125,1.1338,1.1245,1.1284,221962
20151009,1.129,1.1398,1.1278,1.1377,210026
20151012,1.1373,1.1408,1.1365,1.1388,77440
20151013,1.1367,1.1422,1.1355,1.1395,161567
20151014,1.1393,1.15,1.139,1.1489,200428
20151015,1.1492,1.1505,1.1372,1.1394,235481
20151016,1.1389,1.1405,1.1344,1.1386,145002
20151019,1.1369,1.1388,1.1314,1.1336,133877
20151020,1.1339,1.1397,1.1333,1.1346,137131
20151021,1.1355,1.1386,1.1343,1.1346,117257
20151022,1.1347,1.136,1.1109,1.1117,392112
20151023,1.1113,1.1148,1.1004,1.1012,290432
20151026,1.1013,1.1076,1.1011,1.1053,176358
20151027,1.106,1.1086,1.1037,1.105,159906
20151028,1.1051,1.1104,1.0904,1.0909,292325
20151029,1.0932,1.0992,1.0908,1.0981,237228
20151030,1.0992,1.1079,1.0972,1.1009,279028
20151102,1.1037,1.1059,1.1006,1.1017,141480
20151103,1.1018,1.1036,1.0942,1.097,168511
20151104,1.0967,1.0974,1.0849,1.0865,254062
20151105,1.0872,1.0903,1.0839,1.0891,215243
20151106,1.0887,1.09,1.071,1.075,303479
20151109,1.0735,1.0795,1.0723,1.0762,200622
20151110,1.0758,1.0769,1.0679,1.0711,193840
20151111,1.0727,1.0778,1.071,1.0734,173830
20151112,1.0761,1.0835,1.0695,1.0798,281637
20151113,1.0809,1.0821,1.0718,1.0741,229608
20151116,1.074,1.0762,1.0678,1.0681,175399
20151117,1.0687,1.0695,1.0634,1.0652,185069
20151118,1.0648,1.0696,1.062,1.065,196869
20151119,1.0662,1.0767,1.0661,1.0736,249315
20151120,1.0731,1.0737,1.0643,1.0656,216641
20151123,1.0644,1.066,1.0596,1.0627,207779
20151124,1.0636,1.0677,1.0622,1.0659,192624
20151125,1.0647,1.0693,1.0568,1.0619,248522
20151127,1.0608,1.0641,1.057,1.0602,159550
20151130,1.0592,1.0598,1.056,1.0576,179370
20151201,1.0572,1.064,1.0566,1.0634,218300
20151202,1.0627,1.0634,1.0553,1.0619,260714
20151203,1.0609,1.0984,1.049,1.0974,750906
20151204,1.0933,1.0959,1.0837,1.0875,439242
20151207,1.0875,1.0889,1.0797,1.0847,226990
20151208,1.0833,1.0904,1.0831,1.0889,225011
20151209,1.0895,1.1044,1.088,1.1027,446556
20151210,1.102,1.1022,1.0925,1.0937,373583
20151211,1.097,1.106,1.0954,1.102,282255
20151214,1.1001,1.1077,1.0973,1.1027,225101
20151215,1.1027,1.1088,1.0933,1.0946,220146
20151216,1.096,1.104,1.0915,1.1008,291916
20151217,1.0922,1.0922,1.0828,1.083,225946
20151218,1.086,1.09,1.083,1.0891,192169
20151221,1.0887,1.0965,1.0874,1.0952,135047
20151222,1.0938,1.1011,1.0928,1.0979,139730
20151223,1.0979,1.098,1.0893,1.0936,119343
20151224,1.0932,1.0991,1.0928,1.0976,51303
20151228,1.0986,1.1016,1.0978,1.0999,71560
20151229,1.0996,1.1014,1.0921,1.0961,111073
20151230,1.0945,1.0964,1.0922,1.0944,97167
20151231,1.0948,1.0958,1.0871,1.0886,85614
20160104,1.0884,1.0966,1.0799,1.0846,257251
20160105,1.0849,1.0857,1.0728,1.0763,187776
20160106,1.077,1.0818,1.0732,1.0806,190337
20160107,1.0796,1.0959,1.0788,1.0952,289122
20160108,1.0941,1.095,1.0812,1.092,291114
20160111,1.096,1.09875,1.0865,1.08895,163839
20160112,1.08785,1.09175,1.08365,1.08715,162441
20160113,1.08665,1.0905,1.0821,1.0894,179786
20160114,1.08965,1.09595,1.085,1.0878,228696
20160115,1.088,1.10005,1.087,1.09245,272693
20160119,1.093,1.0954,1.08745,1.09395,225962
20160120,1.09285,1.0991,1.08915,1.0906,201616
20160121,1.0904,1.09355,1.0789,1.08905,307024
20160122,1.0885,1.089,1.0801,1.08035,180415
20160125,1.08075,1.087,1.0802,1.0849,107098
20160126,1.08625,1.0887,1.0831,1.0865,156060
20160127,1.08795,1.093,1.0863,1.09175,192258
20160128,1.09145,1.098,1.0881,1.0967,193550
20160129,1.09495,1.096,1.0821,1.08385,277993
20160201,1.0841,1.09245,1.0825,1.09035,164237
20160202,1.0898,1.0951,1.08965,1.0927,152546
20160203,1.09355,1.11565,1.0914,1.1103,339401
20160204,1.1096,1.125,1.10795,1.1222,309206
20160205,1.12125,1.127,1.11185,1.11545,282285
20160208,1.1157,1.1226,1.1096,1.12215,213136
20160209,1.12085,1.13485,1.1172,1.1296,277498
20160210,1.12965,1.13205,1.117,1.12895,266681
20160211,1.1289,1.13855,1.12825,1.1332,338708
20160212,1.1324,1.1342,1.1222,1.1264,219133
20160216,1.1252,1.12535,1.11315,1.11515,252501
20160217,1.1148,1.11865,1.1113,1.1146,172728
20160218,1.11355,1.1156,1.10765,1.11035,179893
20160219,1.11165,1.1145,1.1065,1.11415,171382
20160222,1.1122,1.1131,1.10085,1.1031,157685
20160223,1.10325,1.10585,1.09955,1.10145,158570
20160224,1.10245,1.1052,1.0962,1.1019,244186
20160225,1.10215,1.10545,1.09915,1.1045,166637
20160226,1.1024,1.10725,1.09155,1.09315,240182
20160229,1.0923,1.09665,1.08625,1.0885,193760
20160301,1.08865,1.08975,1.08375,1.08695,194223
20160302,1.08715,1.0884,1.08285,1.0867,160507
20160303,1.087,1.09755,1.0856,1.09585,184961
20160304,1.09535,1.1046,1.0905,1.10005,331761
20160307,1.09955,1.1028,1.09415,1.10185,159325
20160308,1.1018,1.106,1.0994,1.1005,210371
20160309,1.1008,1.10365,1.09465,1.1004,312900
20160310,1.09985,1.12195,1.08225,1.12005,605825
20160311,1.1212,1.1241,1.11115,1.11875,295404
20160314,1.11785,1.12065,1.11085,1.1124,155915
20160315,1.1134,1.11555,1.11025,1.11385,132907
20160316,1.1136,1.12735,1.1088,1.12245,229317
20160317,1.12435,1.13715,1.12335,1.13475,255304
20160318,1.1344,1.1365,1.1284,1.1296,153487
20160321,1.12975,1.1313,1.1262,1.128,118079
20160322,1.12685,1.12885,1.1216,1.12465,157210
20160323,1.1242,1.125,1.1185,1.1208,133451
20160324,1.1208,1.12135,1.11695,1.1197,117045
20160328,1.1186,1.1246,1.11785,1.12275,72723
20160329,1.12225,1.13295,1.11945,1.1322,231419
20160330,1.1317,1.13915,1.1311,1.136,213624
20160331,1.136,1.1438,1.13345,1.1412,231438
20160401,1.14045,1.14625,1.13585,1.14165,276466
20160404,1.142,1.14375,1.13805,1.14195,131739
20160405,1.1414,1.1429,1.13585,1.14085,182079
20160406,1.1406,1.14545,1.1349,1.1429,228244
20160407,1.1417,1.1476,1.1358,1.14005,225764
20160408,1.1394,1.144,1.137,1.1419,157386
20160411,1.143,1.1469,1.13925,1.1433,148089
20160412,1.1426,1.1486,1.13665,1.14175,182161
20160413,1.1405,1.14115,1.1288,1.13035,198197
20160414,1.1295,1.13145,1.1253,1.12855,150653
20160415,1.12775,1.1336,1.1264,1.13045,131864
20160418,1.1313,1.1351,1.12925,1.1332,102535
20160419,1.1333,1.14035,1.13215,1.1393,146173
20160420,1.1375,1.1406,1.1308,1.1319,144418
20160421,1.13165,1.1417,1.12865,1.13115,255261
20160422,1.1301,1.1325,1.1234,1.12445,152035
20160425,1.12405,1.12945,1.1236,1.1276,109321
20160426,1.1283,1.13565,1.12715,1.13055,162696
20160427,1.1314,1.1378,1.12865,1.1341,180385
20160428,1.13385,1.13825,1.131,1.1364,169940
20160429,1.13655,1.1475,1.13625,1.1465,243008
20160502,1.14735,1.15515,1.1462,1.1537,147983
20160503,1.15425,1.16305,1.1509,1.15205,230491
20160504,1.15135,1.15435,1.14795,1.15145,195794
20160505,1.14985,1.15065,1.1398,1.1411,171211
20160506,1.1417,1.1498,1.13985,1.141,188664
20160509,1.141,1.1432,1.1387,1.13995,118599
20160510,1.1392,1.14215,1.137,1.13805,125704
20160511,1.1383,1.14575,1.13795,1.14365,117879
20160512,1.1436,1.14395,1.1379,1.13845,129825
20160513,1.1385,1.13895,1.1292,1.13165,174953
20160516,1.13115,1.13515,1.13105,1.1327,84564
20160517,1.1326,1.1358,1.1305,1.1326,123558
20160518,1.13215,1.13245,1.12225,1.12375,181767
20160519,1.1226,1.1237,1.1187,1.1208,165548
20160520,1.1208,1.1244,1.1203,1.12255,106002
20160523,1.12235,1.1249,1.1194,1.12265,110981
20160524,1.12265,1.12335,1.1139,1.1152,156259
20160525,1.1144,1.1173,1.11345,1.1168,123130
20160526,1.11615,1.1222,1.11545,1.1195,152294
20160527,1.1197,1.12055,1.11155,1.11435,138986
20160531,1.1118,1.1178,1.11025,1.113,210972
20160601,1.11345,1.1198,1.1118,1.11865,182534
20160602,1.11905,1.12235,1.11485,1.1153,168309
20160603,1.1156,1.1377,1.11395,1.1348,278856
20160606,1.13675,1.1395,1.1328,1.1376,196056
20160607,1.13595,1.13825,1.13405,1.13645,174732
20160608,1.13585,1.1413,1.13565,1.1399,233598
20160609,1.13995,1.14165,1.1306,1.1332,270804
20160610,1.1352,1.13595,1.1283,1.1298,245913
20160613,1.1285,1.13415,1.1269,1.1332,152536
20160614,1.1326,1.1336,1.1227,1.1242,175765
20160615,1.12445,1.1338,1.1228,1.13025,167165
20160616,1.1299,1.13325,1.1169,1.12755,252019
20160617,1.12675,1.13335,1.1259,1.1307,149148
20160620,1.13535,1.14195,1.1338,1.13515,141250
20160621,1.1348,1.1386,1.12755,1.1294,145831
20160622,1.12835,1.1375,1.1272,1.1346,128010
20160623,1.1372,1.14575,1.13525,1.13905,159404
20160624,1.145,1.1455,1.0947,1.11555,389173
20160627,1.1087,1.11165,1.10035,1.1036,218422
20160628,1.10555,1.1144,1.10435,1.10795,150774
20160629,1.1113,1.1162,1.1081,1.1138,156177
20160630,1.11535,1.11845,1.1052,1.11075,220001
20160701,1.11325,1.11995,1.1102,1.1165,129733
20160705,1.1165,1.1216,1.10915,1.11005,182561
20160706,1.10955,1.1143,1.10595,1.1134,144979
20160707,1.11265,1.11375,1.1081,1.1084,106400
20160708,1.109,1.11495,1.10295,1.10775,174158
20160711,1.10795,1.11035,1.1043,1.1085,98509
20160712,1.1088,1.1155,1.108,1.1096,144077
20160713,1.109,1.1148,1.10695,1.11355,128781
20160714,1.1121,1.1192,1.1115,1.11485,139913
20160715,1.1141,1.11765,1.1052,1.10885,141796
20160718,1.10795,1.11125,1.10645,1.1096,87018
20160719,1.11005,1.11075,1.10255,1.10415,146873
20160720,1.10445,1.10565,1.10065,1.103,124763
20160721,1.10355,1.10855,1.10045,1.10385,171902
20160722,1.1049,1.1066,1.09795,1.09865,124231
20160725,1.09955,1.10235,1.0976,1.1014,87057
20160726,1.1016,1.10545,1.1003,1.1011,104632
20160727,1.10075,1.1089,1.0984,1.1043,150321
20160728,1.1076,1.1143,1.1075,1.10955,142672
20160729,1.10975,1.1219,1.1093,1.12015,192318
20160801,1.12055,1.1206,1.1177,1.1191,99659
20160802,1.1185,1.12555,1.11835,1.1248,130517
20160803,1.12435,1.1245,1.1162,1.1167,116852
20160804,1.1169,1.1176,1.11335,1.11495,107982
20160805,1.1146,1.11805,1.1064,1.11095,161721
20160808,1.11035,1.11235,1.10905,1.11005,70983
20160809,1.1105,1.11405,1.10885,1.11255,102809
20160810,1.1132,1.12075,1.11315,1.11915,140949
20160811,1.11985,1.12085,1.1151,1.1159,103011
20160812,1.11545,1.1237,1.11465,1.11775,138571
20160815,1.11845,1.1219,1.1168,1.11965,66849
20160816,1.1197,1.13375,1.1192,1.12905,207887
20160817,1.129,1.13305,1.12535,1.1304,139701
20160818,1.1301,1.138,1.13,1.1367,159275
20160819,1.13655,1.1373,1.13165,1.13355,122551
20160822,1.1326,1.1343,1.12825,1.13365,103805
20160823,1.1333,1.13665,1.1315,1.13175,108149
20160824,1.1318,1.13225,1.12565,1.12735,121460
20160825,1.1274,1.1308,1.12695,1.1289,103635
20160826,1.1295,1.1352,1.11895,1.11965,261824
20160829,1.11965,1.1217,1.1167,1.11955,115729
20160830,1.11945,1.12005,1.11405,1.11495,129704
20160831,1.1151,1.1173,1.1131,1.11665,148992
20160901,1.1165,1.1211,1.1133,1.12045,174294
20160902,1.12025,1.12605,1.1155,1.1165,203258
20160906,1.1159,1.1268,1.11435,1.12595,267554
20160907,1.12555,1.1276,1.1233,1.1248,141988
20160908,1.1243,1.1331,1.1237,1.1262,259421
20160909,1.1268,1.12875,1.1201,1.1231,188058
20160912,1.12375,1.1273,1.1213,1.1245,183833
20160913,1.1237,1.12625,1.1206,1.12105,225113
20160914,1.1219,1.12765,1.1215,1.1252,296864
20160915,1.12505,1.129,1.12195,1.1244,248876
20160916,1.1287,1.12925,1.11915,1.1193,216725
20160919,1.11955,1.124,1.11925,1.1219,116856
20160920,1.1218,1.1255,1.1191,1.11985,131280
20160921,1.11935,1.1238,1.1164,1.12175,183371
20160922,1.1232,1.12985,1.1224,1.1241,164867
20160923,1.1248,1.128,1.12325,1.12715,129823
20160926,1.1266,1.132,1.12605,1.12955,119056
20160927,1.12925,1.13,1.12315,1.1262,170328
20160928,1.12595,1.1277,1.12215,1.12545,152461
20160929,1.1256,1.12875,1.1233,1.1252,155508
20160930,1.12535,1.12905,1.11915,1.1277,252917
20161003,1.12765,1.1285,1.1243,1.1255,106821
20161004,1.125,1.12755,1.11735,1.1232,254938
20161005,1.1242,1.12675,1.12235,1.1247,147447
20161006,1.1241,1.12445,1.1171,1.11725,159827
20161007,1.1178,1.12365,1.11355,1.12105,243699
20161010,1.1221,1.12315,1.1162,1.1169,88304
20161011,1.1169,1.1173,1.1078,1.108,186158
20161012,1.10855,1.10985,1.10335,1.10405,190172
20161013,1.1035,1.10875,1.1014,1.1084,183857
20161014,1.1082,1.10865,1.0998,1.10095,168037
20161017,1.09985,1.1037,1.0992,1.1025,110703
20161018,1.1026,1.1054,1.0997,1.1005,131698
20161019,1.1005,1.10315,1.0981,1.09935,118489
20161020,1.09985,1.1065,1.09405,1.0951,208172
20161021,1.0952,1.09545,1.08835,1.08985,150215
20161024,1.0903,1.09245,1.0884,1.09015,115649
20161025,1.0898,1.0929,1.0875,1.09135,153415
20161026,1.09125,1.097,1.0898,1.09315,161001
20161027,1.0931,1.09645,1.09045,1.0925,151887
20161028,1.0919,1.1014,1.09145,1.10025,178627
20161031,1.1003,1.10165,1.0958,1.0987,122256
20161101,1.0997,1.10905,1.09815,1.1082,171880
20161102,1.10785,1.1143,1.10705,1.11155,203584
20161103,1.11175,1.1145,1.1078,1.1124,172545
20161104,1.11235,1.1163,1.10985,1.1138,154498
20161107,1.11095,1.1129,1.10455,1.10565,151641
20161108,1.10615,1.10845,1.10265,1.1047,126449
20161109,1.103,1.1317,1.092,1.0946,461271
20161110,1.094,1.0969,1.0879,1.0906,237963
20161111,1.0897,1.09375,1.0844,1.0859,187179
20161114,1.085,1.0856,1.07225,1.0739,247721
20161115,1.07585,1.083,1.07275,1.073,213822
20161116,1.0735,1.0773,1.06795,1.06945,223264
20161117,1.07115,1.0757,1.0631,1.06385,226961
20161118,1.0637,1.0654,1.058,1.0611,246421
20161121,1.05985,1.06595,1.05895,1.062,181472
20161122,1.064,1.06685,1.05935,1.06345,177466
20161123,1.0635,1.0654,1.05365,1.0558,239846
20161125,1.056,1.06365,1.0527,1.06005,247723
20161128,1.06085,1.06945,1.05725,1.06045,209003
20161129,1.06185,1.0663,1.05735,1.0656,195819
20161130,1.0656,1.06745,1.05595,1.06045,266875
20161201,1.06,1.0676,1.05905,1.06535,226919
20161202,1.0667,1.0696,1.06305,1.06645,195184
20161205,1.055,1.0802,1.051,1.07745,304739
20161206,1.0767,1.07905,1.0703,1.07215,199821
20161207,1.0724,1.0773,1.07145,1.07635,136627
20161208,1.0762,1.0878,1.0601,1.0617,356309
20161209,1.0617,1.06335,1.05335,1.0557,220016
20161212,1.0549,1.0655,1.0528,1.0633,252251
20161213,1.0646,1.067,1.06065,1.0623,209256
20161214,1.06285,1.06725,1.04985,1.05605,391800
20161215,1.05305,1.05305,1.03675,1.0426,355581
20161216,1.0469,1.0521,1.0447,1.04785,215197
20161219,1.0493,1.05255,1.0439,1.0449,154407
20161220,1.0447,1.0464,1.0398,1.04355,148136
20161221,1.0437,1.04965,1.0428,1.04715,119956
20161222,1.047,1.05435,1.04675,1.0479,140543
20161223,1.04785,1.0514,1.0471,1.0491,71023
20161227,1.04985,1.05085,1.0474,1.05015,55644
20161228,1.0501,1.0524,1.04205,1.0458,127199
20161229,1.0457,1.05305,1.04505,1.0521,139611
20161230,1.0528,1.06935,1.052,1.0574,175634
20170103,1.05005,1.0524,1.03735,1.04455,242830
20170104,1.0442,1.0532,1.0422,1.04985,197711
20170105,1.0516,1.0646,1.0511,1.0622,281509
20170106,1.06345,1.06595,1.0554,1.0561,215663
20170109,1.056,1.0612,1.05395,1.06065,150749
20170110,1.061,1.06555,1.0579,1.05865,168448
20170111,1.0582,1.06505,1.04805,1.06035,312235
20170112,1.061,1.07105,1.05975,1.0651,251202
20170113,1.0636,1.07015,1.0621,1.0668,185293
20170117,1.065,1.0745,1.06035,1.0734,313999
20170118,1.0736,1.0737,1.06525,1.06915,166779
20170119,1.0655,1.07,1.06115,1.0682,241553
20170120,1.0683,1.07325,1.0647,1.073,193044
20170123,1.07275,1.07925,1.0725,1.0768,195583
20170124,1.079,1.07965,1.0741,1.0743,148585
20170125,1.07515,1.079,1.07315,1.07615,166635
20170126,1.0768,1.07845,1.06765,1.07175,204441
20170127,1.07,1.0744,1.0677,1.07175,175241
20170130,1.0729,1.07585,1.06375,1.0711,206051
20170131,1.0717,1.0829,1.07015,1.0821,294460
20170201,1.08135,1.0824,1.07465,1.0793,213569
20170202,1.07835,1.0844,1.0771,1.07785,191364
20170203,1.07775,1.08125,1.0725,1.07815,206821
20170206,1.0798,1.0803,1.07195,1.0762,151778
20170207,1.0761,1.07635,1.06695,1.07085,176874
20170208,1.0695,1.07275,1.0653,1.06985,190456
20170209,1.07055,1.0721,1.0662,1.067,168986
20170210,1.06645,1.0679,1.06185,1.06425,176378
20170213,1.06415,1.06695,1.06025,1.06095,138249
20170214,1.06055,1.0644,1.0571,1.0583,201934
20170215,1.05885,1.0619,1.0531,1.06,211922
20170216,1.06035,1.06885,1.0601,1.0685,207182
20170217,1.0679,1.06855,1.06135,1.06145,158980
20170221,1.0628,1.06415,1.05335,1.0556,245054
20170222,1.05425,1.05815,1.05015,1.05785,241801
20170223,1.05625,1.0602,1.05435,1.05785,168514
20170224,1.0584,1.0624,1.0562,1.05695,207934
20170227,1.0565,1.0636,1.0557,1.05935,168333
20170228,1.05915,1.06355,1.05705,1.05975,200080
20170301,1.05765,1.05945,1.0518,1.0548,243721
20170302,1.0551,1.05545,1.0498,1.05045,195151
20170303,1.0508,1.0628,1.05055,1.06015,280776
20170306,1.06145,1.06425,1.0577,1.05895,207698
20170307,1.0583,1.0605,1.056,1.05695,201552
20170308,1.05665,1.0576,1.05365,1.055,295448
20170309,1.0542,1.0616,1.05255,1.05935,402889
20170310,1.0623,1.07485,1.0614,1.07415,366159
20170313,1.0733,1.0763,1.07005,1.07085,171660
20170314,1.07015,1.0711,1.0649,1.066,159533
20170315,1.06575,1.07905,1.0654,1.0753,229234
20170316,1.07825,1.08195,1.07545,1.07975,214522
20170317,1.0819,1.0831,1.0777,1.07905,188293
20170320,1.0789,1.0826,1.07735,1.0781,138540
20170321,1.0786,1.0868,1.0767,1.08475,239602
20170322,1.08555,1.0872,1.08225,1.0844,199399
20170323,1.084,1.08505,1.0814,1.08305,157681
20170324,1.08285,1.08625,1.08055,1.08505,151210
20170327,1.08725,1.0949,1.08725,1.0911,191949
20170328,1.0907,1.0915,1.0841,1.08505,167224
20170329,1.0855,1.08685,1.07825,1.07995,202516
20170330,1.08095,1.08095,1.071,1.07285,199350
20170331,1.07205,1.07405,1.0689,1.0722,182770
20170403,1.06985,1.0719,1.068,1.07045,146787
20170404,1.0704,1.0714,1.0673,1.07055,140948
20170405,1.0715,1.07255,1.0668,1.07025,184581
20170406,1.0699,1.07185,1.0664,1.0682,143303
20170407,1.06765,1.0715,1.0615,1.06235,204215
20170410,1.0615,1.06415,1.06045,1.06295,132115
20170411,1.0628,1.06645,1.0613,1.0642,138806
20170412,1.0637,1.0707,1.06205,1.0627,161555
20170413,1.0698,1.07095,1.0641,1.0654,146639
20170417,1.0641,1.0703,1.0634,1.06745,80026
20170418,1.06755,1.07675,1.0669,1.07625,182698
20170419,1.0763,1.07675,1.07305,1.07505,129350
20170420,1.0739,1.08065,1.07385,1.07495,162009
20170421,1.0738,1.0767,1.07115,1.0724,158925
20170424,1.0893,1.09285,1.08485,1.08865,257092
20170425,1.08955,1.0978,1.0879,1.09675,238244
20170426,1.09555,1.09785,1.08835,1.09255,242147
20170427,1.0931,1.0959,1.0877,1.09085,246616
20170428,1.0898,1.0973,1.0882,1.0921,224136
20170501,1.0921,1.09495,1.09095,1.0931,69677
20170502,1.0924,1.0958,1.0913,1.0952,124484
20170503,1.09545,1.09615,1.09065,1.0928,144240
20170504,1.09085,1.101,1.08975,1.1,216954
20170505,1.1004,1.10235,1.0968,1.1011,180179
20170508,1.10355,1.1036,1.09375,1.0954,177345
20170509,1.0945,1.0954,1.0884,1.0889,198036
20170510,1.08965,1.0918,1.0873,1.08815,146673
20170511,1.08865,1.09115,1.0858,1.0885,134104
20170512,1.08795,1.0953,1.0874,1.0942,175113
20170515,1.095,1.1008,1.09405,1.09955,133125
20170516,1.09965,1.1115,1.09945,1.11125,228579
20170517,1.11,1.118,1.10975,1.1166,241181
20170518,1.1183,1.1188,1.10915,1.112,253933
20170519,1.1116,1.12275,1.1114,1.12205,198552
20170522,1.12205,1.12785,1.1176,1.1251,206695
20170523,1.1253,1.12825,1.11895,1.11985,243344
20170524,1.11965,1.12355,1.1182,1.1212,193571
20170525,1.1227,1.12625,1.1205,1.1216,146755
20170526,1.122,1.1246,1.11725,1.11895,162243
20170530,1.1186,1.12165,1.112,1.1199,257785
20170531,1.11935,1.12625,1.1174,1.1256,211806
20170601,1.1251,1.12655,1.12095,1.12235,140453
20170602,1.1222,1.1294,1.12125,1.12855,180335
20170605,1.12865,1.1291,1.12415,1.12645,111446
20170606,1.1263,1.12915,1.1247,1.12755,156412
20170607,1.12845,1.12895,1.121,1.12605,262232
20170608,1.12635,1.1274,1.11995,1.1228,234545
20170609,1.1208,1.122,1.11705,1.1202,197853
20170612,1.1209,1.12365,1.11955,1.1212,170480
20170613,1.12075,1.12285,1.11885,1.12155,196134
20170614,1.1212,1.1299,1.1196,1.1219,495287
20170615,1.12185,1.12295,1.1133,1.1154,238047
20170616,1.1201,1.1257,1.1193,1.12485,188534
20170619,1.1255,1.12675,1.11975,1.1203,138442
20170620,1.1202,1.1219,1.1173,1.1183,152326
20170621,1.1189,1.1226,1.1181,1.1216,130203
20170622,1.122,1.1229,1.1191,1.11985,123236
20170623,1.1201,1.12605,1.1196,1.12485,128022
20170626,1.1244,1.1271,1.12225,1.12315,159251
20170627,1.12345,1.1401,1.12295,1.1398,297212
20170628,1.13885,1.1441,1.1341,1.143,382261
20170629,1.1425,1.1493,1.14215,1.14795,265810
20170630,1.1488,1.1491,1.1438,1.1467,206175
20170703,1.1467,1.1472,1.14,1.14015,167970
20170705,1.1409,1.14215,1.1356,1.13855,257199
20170706,1.1394,1.14675,1.1372,1.14645,199674
20170707,1.1464,1.1482,1.14215,1.14445,200789
20170710,1.1441,1.14595,1.1423,1.14445,128842
20170711,1.144,1.1521,1.14235,1.1518,188681
